label,filename,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20
А,А\WIN_20260517_23_10_07_Pro.jpg,0.15833306312561035,0.7114653587341309,-1.3439010615456937e-07,0.21867616474628448,0.6718898415565491,-0.009456914849579334,0.2641032040119171,0.6018636226654053,-0.013269556686282158,0.2763720154762268,0.5243497490882874,-0.01795828342437744,0.25617122650146484,0.4813109040260315,-0.020050691440701485,0.24122865498065948,0.5116655230522156,-0.0031686280854046345,0.24986189603805542,0.45182058215141296,-0.017579440027475357,0.24269308149814606,0.5124214291572571,-0.02481260895729065,0.23901264369487762,0.5405392646789551,-0.029304590076208115,0.20577937364578247,0.5005332231521606,-0.00806594081223011,0.21547994017601013,0.44114381074905396,-0.022427689284086227,0.21137745678424835,0.5246958136558533,-0.02453954890370369,0.2118530571460724,0.5442451238632202,-0.02527668885886669,0.1700473427772522,0.5010202527046204,-0.015348656103014946,0.1806386262178421,0.4424269199371338,-0.033460792154073715,0.18084168434143066,0.5252835750579834,-0.026395633816719055,0.1805502325296402,0.5497180819511414,-0.01935669034719467,0.13209199905395508,0.5057438611984253,-0.023381153121590614,0.14343905448913574,0.4547464847564697,-0.034612420946359634,0.14984852075576782,0.5103790163993835,-0.02675182931125164,0.15015962719917297,0.5400583148002625,-0.019888579845428467
А,А\WIN_20260517_23_10_08_Pro.jpg,0.1583704650402069,0.6948559880256653,-1.323034837241721e-07,0.21858039498329163,0.6943527460098267,-0.009268266148865223,0.27677121758461,0.6282289624214172,-0.009794507175683975,0.2952248156070709,0.5453328490257263,-0.010842625983059406,0.2697066366672516,0.5027676820755005,-0.008974253199994564,0.2585633099079132,0.539330244064331,-0.0017927446169778705,0.26922520995140076,0.4822295308113098,-0.01667117513716221,0.2540096640586853,0.5492864847183228,-0.023785632103681564,0.24811816215515137,0.578701376914978,-0.02776445634663105,0.22358226776123047,0.5182828903198242,-0.006406823173165321,0.23684296011924744,0.4615747034549713,-0.02397017739713192,0.22530317306518555,0.5490096211433411,-0.02823786810040474,0.22068265080451965,0.5721126794815063,-0.028546979650855064,0.1889331340789795,0.5073390603065491,-0.013390564359724522,0.20513886213302612,0.4525485932826996,-0.034070853143930435,0.19677811861038208,0.5433891415596008,-0.0285307876765728,0.19202086329460144,0.5723079442977905,-0.020961550995707512,0.15300163626670837,0.49937620759010315,-0.020917808637022972,0.16898608207702637,0.4614587128162384,-0.03364267945289612,0.1681796759366989,0.523426353931427,-0.02697841450572014,0.16510960459709167,0.5524992346763611,-0.020101873204112053
А,А\WIN_20260517_23_10_09_Pro (2).jpg,0.15431568026542664,0.7335453629493713,-1.2718557229618455e-07,0.21406225860118866,0.708812952041626,-0.008406974375247955,0.26210394501686096,0.6452659368515015,-0.011188536882400513,0.2780437469482422,0.5697737336158752,-0.014892500825226307,0.2583136558532715,0.5283411741256714,-0.016272500157356262,0.23960654437541962,0.5578595399856567,-0.003557015908882022,0.24984467029571533,0.49877288937568665,-0.017210615798830986,0.2422323375940323,0.5627691149711609,-0.023671068251132965,0.23696064949035645,0.5912560224533081,-0.027502339333295822,0.2056611329317093,0.5440365672111511,-0.008567480370402336,0.21870452165603638,0.48489391803741455,-0.022793635725975037,0.2130996137857437,0.5690855979919434,-0.0255650095641613,0.2101258635520935,0.5897228121757507,-0.026235515251755714,0.17131856083869934,0.5412927865982056,-0.015550575219094753,0.18557123839855194,0.48286962509155273,-0.03272251784801483,0.18433541059494019,0.5673708319664001,-0.02544459141790867,0.1809382140636444,0.5919617414474487,-0.018122803419828415,0.1339688003063202,0.5408468842506409,-0.023168211802840233,0.14883941411972046,0.4931914210319519,-0.03395138680934906,0.15394122898578644,0.5496886968612671,-0.025759996846318245,0.15164610743522644,0.5783125162124634,-0.01849973015487194
А,А\WIN_20260517_23_10_09_Pro.jpg,0.15947426855564117,0.739092230796814,-8.955033337088025e-08,0.21790044009685516,0.6890019774436951,-0.008807939477264881,0.2604812979698181,0.6146584153175354,-0.011488244868814945,0.26598289608955383,0.5347161889076233,-0.015304863452911377,0.24169395864009857,0.4979655146598816,-0.0168891754001379,0.23264937102794647,0.5334568023681641,0.001770392176695168,0.23825490474700928,0.4734618067741394,-0.012195587158203125,0.23426806926727295,0.5326395034790039,-0.02140023000538349,0.23251938819885254,0.5609439611434937,-0.027156861498951912,0.19784395396709442,0.5265200734138489,-0.0028146938420832157,0.20397791266441345,0.46621981263160706,-0.016409995034337044,0.20400789380073547,0.5452908873558044,-0.020814701914787292,0.20339208841323853,0.570877730846405,-0.022913623601198196,0.1626434028148651,0.5316135287284851,-0.009932659566402435,0.16931729018688202,0.47147122025489807,-0.025621198117733,0.17349384725093842,0.5493527054786682,-0.020523544400930405,0.1731773167848587,0.5802221298217773,-0.01471293531358242,0.12524472177028656,0.542609691619873,-0.017891820520162582,0.13314206898212433,0.4867030084133148,-0.02583889290690422,0.1425793319940567,0.5356724858283997,-0.018341735005378723,0.14477857947349548,0.5681506395339966,-0.011937214061617851
А,А\WIN_20260517_23_10_10_Pro.jpg,0.16848820447921753,0.7437490224838257,-1.0418532525591218e-07,0.22295303642749786,0.6925400495529175,-0.013044698163866997,0.2623559236526489,0.6241722702980042,-0.019564814865589142,0.27642714977264404,0.5594339370727539,-0.026493294164538383,0.2554572820663452,0.5243418216705322,-0.029981695115566254,0.2414085417985916,0.5371394157409668,-0.00508637260645628,0.2446804642677307,0.4840308725833893,-0.022853029891848564,0.23993243277072906,0.5480621457099915,-0.031825125217437744,0.2399655133485794,0.5728468298912048,-0.03653902933001518,0.2054292857646942,0.5299170017242432,-0.007989306002855301,0.20895417034626007,0.47903063893318176,-0.022781778126955032,0.20760217308998108,0.5620425343513489,-0.02342147007584572,0.21327891945838928,0.571090817451477,-0.023124709725379944,0.17028576135635376,0.5356135368347168,-0.014150423929095268,0.1746084988117218,0.48453718423843384,-0.03083694539964199,0.17737510800361633,0.5603799819946289,-0.021663526073098183,0.18035289645195007,0.5731462836265564,-0.013621232472360134,0.13443374633789062,0.544302761554718,-0.021741002798080444,0.1389104425907135,0.5033042430877686,-0.028960203751921654,0.14629405736923218,0.5493569374084473,-0.01906520687043667,0.14789415895938873,0.5669997930526733,-0.011297940276563168
А,А\WIN_20260517_23_10_11_Pro (2).jpg,0.15871267020702362,0.7186422348022461,-1.4576824014511658e-07,0.21914854645729065,0.6943514347076416,-0.009895271621644497,0.26589682698249817,0.6337643265724182,-0.012698880396783352,0.27977198362350464,0.5626358985900879,-0.015800300985574722,0.265764057636261,0.5240708589553833,-0.01593661680817604,0.2469240427017212,0.546034038066864,-0.005612682551145554,0.25557807087898254,0.4902363717556,-0.01954657956957817,0.24466007947921753,0.5550660490989685,-0.02574239671230316,0.2405308037996292,0.5822990536689758,-0.02958148717880249,0.2127559334039688,0.5317044258117676,-0.009722932241857052,0.22340066730976105,0.47438859939575195,-0.024252798408269882,0.21717104315757751,0.5561007261276245,-0.027201130986213684,0.2164190262556076,0.5753270387649536,-0.028617748990654945,0.17799340188503265,0.529178261756897,-0.015966471284627914,0.19068098068237305,0.47016552090644836,-0.03447328135371208,0.18794432282447815,0.5529133677482605,-0.028345301747322083,0.18608358502388,0.5768243074417114,-0.021953849121928215,0.14132533967494965,0.5282528400421143,-0.022822415456175804,0.15380820631980896,0.4817681908607483,-0.03524909168481827,0.1582789421081543,0.5369579792022705,-0.02870894968509674,0.1572083681821823,0.5643920302391052,-0.022661080583930016
А,А\WIN_20260517_23_10_11_Pro.jpg,0.1671070158481598,0.7498444318771362,-7.909547150575236e-08,0.21517787873744965,0.7077229022979736,-0.01813798025250435,0.2592371702194214,0.6428197026252747,-0.02794787660241127,0.278330534696579,0.5824406147003174,-0.037342507392168045,0.26122573018074036,0.5466229915618896,-0.04280278459191322,0.23960772156715393,0.5558740496635437,-0.013180747628211975,0.24932783842086792,0.5098434090614319,-0.030950244516134262,0.2426551878452301,0.5742086172103882,-0.03662161901593208,0.23898549377918243,0.5900174379348755,-0.03857177495956421,0.20548699796199799,0.5434484481811523,-0.014303590171039104,0.21587277948856354,0.503558337688446,-0.030101628974080086,0.20985084772109985,0.5889052152633667,-0.028611231595277786,0.21103614568710327,0.5897635817527771,-0.025944998487830162,0.17161020636558533,0.5462380647659302,-0.01879066228866577,0.18215329945087433,0.5047767162322998,-0.036374110728502274,0.1830940544605255,0.5827160477638245,-0.025412363931536674,0.18153856694698334,0.5907893776893616,-0.015559001825749874,0.13680189847946167,0.5507779121398926,-0.025026315823197365,0.14548593759536743,0.512128472328186,-0.03294020891189575,0.1544165462255478,0.5585975050926208,-0.02251826785504818,0.15490642189979553,0.5772111415863037,-0.01388451736420393
А,А\WIN_20260517_23_10_12_Pro (2).jpg,0.1583748757839203,0.7468343377113342,-1.4490763078356395e-07,0.2168334722518921,0.6913052797317505,-0.009556392207741737,0.2561030685901642,0.6168153285980225,-0.013539623469114304,0.26035866141319275,0.5382750034332275,-0.01845267042517662,0.23309770226478577,0.5023710131645203,-0.020677490159869194,0.22965008020401,0.5342431664466858,-0.0014921800466254354,0.23259377479553223,0.4717194437980652,-0.016027284786105156,0.22890542447566986,0.5397802591323853,-0.023931745439767838,0.2274588942527771,0.5713427066802979,-0.028402820229530334,0.19499631226062775,0.5298980474472046,-0.005715377163141966,0.1988196074962616,0.4703184962272644,-0.019940616562962532,0.198896586894989,0.555195152759552,-0.022692007943987846,0.19843262434005737,0.5776102542877197,-0.023716110736131668,0.16068705916404724,0.5360563397407532,-0.012470319867134094,0.1658392995595932,0.47665396332740784,-0.028432084247469902,0.1706300675868988,0.5572462677955627,-0.02218548022210598,0.17030958831310272,0.585271418094635,-0.015704946592450142,0.1241934671998024,0.5456520915031433,-0.020106948912143707,0.13254305720329285,0.49051633477211,-0.028088949620723724,0.14200422167778015,0.5406644344329834,-0.019925344735383987,0.1426035463809967,0.571357786655426,-0.013044387102127075
А,А\WIN_20260517_23_10_12_Pro.jpg,0.15355998277664185,0.7050092220306396,-1.1319502135620496e-07,0.21308062970638275,0.6960759162902832,-0.009134801104664803,0.2663819193840027,0.6436781883239746,-0.011139136739075184,0.28581544756889343,0.567830502986908,-0.014096238650381565,0.26134055852890015,0.5276181697845459,-0.014556202106177807,0.24988114833831787,0.5539374351501465,0.0011981609277427197,0.26391804218292236,0.5016035437583923,-0.011254562065005302,0.249623641371727,0.5675052404403687,-0.01779227703809738,0.24038918316364288,0.5974370837211609,-0.02144860289990902,0.21694611012935638,0.5345089435577393,-0.003550175577402115,0.2348828911781311,0.4777732789516449,-0.01965530589222908,0.22216404974460602,0.5613921284675598,-0.02539677917957306,0.2136724293231964,0.5863375663757324,-0.026311639696359634,0.18363991379737854,0.5237811803817749,-0.01029982790350914,0.2023274153470993,0.46906623244285583,-0.02857905812561512,0.19417360424995422,0.5557122230529785,-0.023633252829313278,0.18716830015182495,0.5849359631538391,-0.016304630786180496,0.14727601408958435,0.5148824453353882,-0.017703214660286903,0.16578775644302368,0.4726789593696594,-0.028099210932850838,0.1665070354938507,0.5307161808013916,-0.02027515321969986,0.1623329520225525,0.5613133311271667,-0.012542427517473698
Б,Б\WIN_20260517_21_51_38_Pro.jpg,0.2642402946949005,0.8142889738082886,2.275449730859691e-07,0.3088871240615845,0.7487500905990601,0.01737239584326744,0.3244219720363617,0.6985481381416321,0.018575409427285194,0.3341396749019623,0.6614214181900024,0.010930398479104042,0.33153438568115234,0.6268839836120605,0.003413768718019128,0.2630878984928131,0.6302315592765808,0.029947778210043907,0.2657231390476227,0.5561415553092957,0.024175580590963364,0.2771265208721161,0.5116539001464844,0.018193885684013367,0.2874728739261627,0.4797878563404083,0.014960411936044693,0.2560160458087921,0.6326774954795837,0.011949305422604084,0.2776506245136261,0.5509103536605835,0.0013971755979582667,0.2976437211036682,0.5389591455459595,-0.005097086541354656,0.3087226152420044,0.5341137647628784,-0.006157166790217161,0.2589404582977295,0.6444461941719055,-0.006810363847762346,0.30760177969932556,0.5996644496917725,-0.020312760025262833,0.31479334831237793,0.6449944972991943,-0.02028581127524376,0.3094051480293274,0.6774701476097107,-0.015088951215147972,0.27314305305480957,0.6635953783988953,-0.024687107652425766,0.3143784999847412,0.6316994428634644,-0.02905973792076111,0.3168668746948242,0.6656240224838257,-0.0231737419962883,0.30812764167785645,0.693274199962616,-0.016793830320239067
Б,Б\WIN_20260517_21_51_40_Pro.jpg,0.2707306146621704,0.8166822791099548,2.4643213691888377e-07,0.30613499879837036,0.7650015354156494,0.004824567120522261,0.32488638162612915,0.7052358388900757,0.0035942583344876766,0.3324652910232544,0.6605386137962341,-0.0028453776612877846,0.3189079165458679,0.6294229626655579,-0.007477336097508669,0.2818843722343445,0.6246453523635864,0.018705710768699646,0.2856127917766571,0.5609694719314575,0.015349110588431358,0.29235291481018066,0.5154408812522888,0.012059833854436874,0.2985205054283142,0.48704206943511963,0.009306604042649269,0.26551908254623413,0.6240280866622925,0.007293900474905968,0.2752957046031952,0.5444833636283875,-0.005274039693176746,0.2969021201133728,0.5344342589378357,-0.009649526327848434,0.31229856610298157,0.5418422818183899,-0.008849247358739376,0.25672411918640137,0.6358027458190918,-0.005444059148430824,0.2993001639842987,0.5972316861152649,-0.021304938942193985,0.31104642152786255,0.640052080154419,-0.018065307289361954,0.3081945776939392,0.6740249395370483,-0.010165701620280743,0.2583131790161133,0.6611089706420898,-0.01834160089492798,0.3015466630458832,0.6310108304023743,-0.02604549378156662,0.30760449171066284,0.6631130576133728,-0.01997719705104828,0.3009299337863922,0.6928415298461914,-0.012836245819926262
Б,Б\WIN_20260517_21_51_42_Pro.jpg,0.26331040263175964,0.8022888898849487,2.2294003088063619e-07,0.30203041434288025,0.7359431982040405,0.019365429878234863,0.316495418548584,0.6898278594017029,0.019950255751609802,0.3284482955932617,0.6568609476089478,0.011877750046551228,0.33297818899154663,0.6259223818778992,0.004627270624041557,0.2597748637199402,0.6225621700286865,0.023953735828399658,0.26991114020347595,0.5465034246444702,0.018003853037953377,0.2843616008758545,0.5042048692703247,0.01335363369435072,0.29664528369903564,0.47550421953201294,0.011103698052465916,0.2558450996875763,0.6291624903678894,0.004549481440335512,0.2781195640563965,0.5423117876052856,-0.007680824026465416,0.299727201461792,0.5277957916259766,-0.01234813965857029,0.3126676678657532,0.525959849357605,-0.012025877833366394,0.2621312737464905,0.6443960070610046,-0.014958887360990047,0.3131929039955139,0.6011752486228943,-0.02638772316277027,0.3192345201969147,0.6390653252601624,-0.022067921236157417,0.3134553134441376,0.6660309433937073,-0.014780919067561626,0.27899712324142456,0.667403519153595,-0.03365957736968994,0.3224758505821228,0.6351749300956726,-0.03347306326031685,0.3239428699016571,0.6615022420883179,-0.02395772375166416,0.3154284358024597,0.6830810308456421,-0.015934046357870102
